ID Commande,ID Client,ID Produit,Nom Produit,Quantité,Prix Unitaire,Date Commande,Canal,Statut Commande,Adresse Livraison,Ville Livraison
910349,9088,P4103,Refined Concrete Pants,2,338.62,2023-09-15 21:07:38,mobile,payée,461 Rolph,New Britain
910586,1305,P5030,Gently Used Cotton Car,2,453.82,2024-05-01 03:58:59,mobile,en attente,669 Gatun,Louisville
910586,1305,P1095,Licensed Concrete Fish,3,425.99,2024-05-01 03:58:59,mobile,en attente,669 Gatun,Louisville
911423,1323,P1910,Handmade Plastic Soap,2,464.12,2024-08-15 21:52:52,mobile,annulée,407 Roselyn,Stevens Point
911423,1323,P1931,Handmade Steel Mouse,4,253.8,2024-08-15 21:52:52,mobile,annulée,407 Roselyn,Stevens Point
911423,1323,P2059,Gently Used Cotton Computer,4,182.53,2024-08-15 21:52:52,mobile,annulée,407 Roselyn,Stevens Point
911723,9779,P9870,Practical Frozen Bike,5,92.14,2025-04-10 22:43:20,mobile,en attente,86 Mirando,Montgomery
912472,6595,P8701,Tasty Fresh Table,3,270.89,2024-07-20 22:37:49,mobile,payée,621 Teddy,Hinsdale
912472,6595,P2609,For repair Wooden Cheese,3,388.34,2024-07-20 22:37:49,mobile,payée,621 Teddy,Hinsdale
912472,6595,P8366,Handcrafted Concrete Mouse,4,336.22,2024-07-20 22:37:49,mobile,payée,621 Teddy,Hinsdale
912496,1813,P4400,Awesome Rubber Chips,4,161.21,2024-11-09 02:11:59,mobile,en attente,1356 Shipley,Providence
912496,1813,P4707,Generic Plastic Bacon,5,398.37,2024-11-09 02:11:59,mobile,en attente,1356 Shipley,Providence
912496,1813,P7793,Ergonomic Frozen Table,5,331.08,2024-11-09 02:11:59,mobile,en attente,1356 Shipley,Providence
913140,3260,P0593,Practical Rubber Chair,2,19.91,2023-11-17 21:36:37,mobile,annulée,936 Reposa,Coppell
913172,3773,P2038,Gorgeous Rubber Chips,2,382.41,2024-01-17 21:56:10,mobile,payée,612 Kendall,Hobart
913172,3773,P6249,New Frozen Gloves,2,213.63,2024-01-17 21:56:10,mobile,payée,612 Kendall,Hobart
913196,8991,P8785,Refined Metal Pants,5,498.34,2024-12-03 11:00:21,mobile,annulée,837 Craut,Grand Prairie
913295,8732,P5886,Used Frozen Bacon,2,226.1,2023-12-30 06:59:37,mobile,payée,5 Adele,North Plainfield
913295,8732,P6272,Unbranded Wooden Table,2,12.79,2023-12-30 06:59:37,mobile,payée,5 Adele,North Plainfield
913421,7820,P1832,Rustic Metal Table,3,194.54,2023-09-23 04:15:30,mobile,annulée,365 Lancaster,Kenner
913535,1478,P8489,Small Wooden Shoes,2,332.42,2024-06-30 02:02:08,mobile,annulée,1204 Vinton,Caldwell
913535,1478,P7122,Intelligent Metal Chips,2,251.19,2024-06-30 02:02:08,mobile,annulée,1204 Vinton,Caldwell
914143,4765,P9212,Small Granite Fish,5,410.12,2024-07-29 11:34:21,mobile,en attente,1080 Canyon,Fridley
914143,4765,P2115,Generic Metal Shirt,3,329.77,2024-07-29 11:34:21,mobile,en attente,1080 Canyon,Fridley
914712,6267,P7602,New Granite Shoes,5,84.55,2025-02-06 02:19:16,mobile,en attente,1384 Eaton,Decatur
914775,5610,P2166,Concrete Gloves,4,429.9,2023-05-30 19:18:23,mobile,annulée,990 Allison,Youngstown
914775,5610,P4096,New Fresh Soap,2,194.53,2023-05-30 19:18:23,mobile,annulée,990 Allison,Youngstown
914775,5610,P2162,Awesome Salad,1,213.39,2023-05-30 19:18:23,mobile,annulée,990 Allison,Youngstown
915993,7606,P5961,For repair Plastic Bike,2,129.42,2023-09-30 21:34:26,mobile,en attente,490 West Halleck,Macon
916554,2966,P8066,Tasty Hat,3,210.1,2025-05-24 03:55:57,mobile,en attente,333 Spooner,Miami
917746,2017,P6094,Handmade Rubber Tuna,3,151.41,2024-12-09 20:17:46,mobile,en attente,289 Carpenter,Idaho Falls
917746,2017,P8203,Generic Concrete Cheese,3,83.99,2024-12-09 20:17:46,mobile,en attente,289 Carpenter,Idaho Falls
917972,6570,P8846,Ergonomic Granite Salad,4,251.8,2024-03-08 18:04:26,mobile,annulée,186 Barnard,Huntington Park
919461,3912,P8139,Refined Metal Chips,5,476.11,2024-03-22 01:00:42,mobile,payée,1040 Bay Shore,Agawam
919461,3912,P0567,Practical Concrete Towels,4,66.84,2024-03-22 01:00:42,mobile,payée,1040 Bay Shore,Agawam
919461,3912,P7365,Tasty Concrete Bike,5,249.74,2024-03-22 01:00:42,mobile,payée,1040 Bay Shore,Agawam
919489,6247,P2576,Licensed Soft Bacon,3,272.78,2024-01-26 13:19:57,mobile,en attente,523 Bank,Downey
919489,6247,P7014,Handmade Wooden Table,5,90.07,2024-01-26 13:19:57,mobile,en attente,523 Bank,Downey
919835,1615,P1141,Gently Used Cotton Shoes,5,416.5,2024-05-17 20:14:44,mobile,annulée,1202 Pratt,Cleveland
921383,9298,P0422,Gently Used Cotton Keyboard,2,87.99,2024-01-05 21:57:17,mobile,payée,481 Belden,Bentonville
922615,6800,P2556,Practical Metal Bike,1,284.88,2023-08-22 23:26:03,mobile,en attente,882 Rodriguez,Belle Glade
922615,6800,P1799,For repair Steel Shirt,3,224.82,2023-08-22 23:26:03,mobile,en attente,882 Rodriguez,Belle Glade
922615,6800,P1192,Gorgeous Soft Shirt,3,8.39,2023-08-22 23:26:03,mobile,en attente,882 Rodriguez,Belle Glade
922688,4045,P6947,Refined Rubber Pizza,4,374.71,2024-08-21 21:42:02,mobile,en attente,471 Scotland,Ansonia
923188,2690,P7742,Refined Wooden Sausages,1,444.35,2024-02-09 05:44:08,mobile,annulée,135 Santa Fe,Mount Juliet
923188,2690,P4239,Refined Fish,5,491.5,2024-02-09 05:44:08,mobile,annulée,135 Santa Fe,Mount Juliet
923540,6932,P8204,Sleek Plastic Bacon,3,17.78,2025-02-17 10:51:19,mobile,payée,1276 Bartol,Kearny
923616,6584,P8047,Awesome Chair,3,322.97,2024-07-21 12:51:36,mobile,payée,997 Marist,Wilson
924087,3882,P3252,Unbranded Cotton Bacon,2,289.09,2023-09-03 08:39:15,mobile,payée,914 Bonview,Athens
924087,3882,P2810,Sleek Plastic Fish,1,80.37,2023-09-03 08:39:15,mobile,payée,914 Bonview,Athens
924087,3882,P0822,Handcrafted Frozen Fish,4,366.11,2023-09-03 08:39:15,mobile,payée,914 Bonview,Athens
924230,6453,P9930,Refined Granite Keyboard,2,202.97,2024-01-27 19:16:34,mobile,en attente,668 Corona,Taylor
924230,6453,P3056,Practical Frozen Pants,5,498.3,2024-01-27 19:16:34,mobile,en attente,668 Corona,Taylor
925485,4549,P7947,Used Concrete Cheese,2,241.79,2023-12-26 10:59:56,mobile,annulée,1032 Sacramento,Statesville
926237,8505,P6270,New Cotton Ball,5,300.73,2024-08-20 02:46:44,mobile,annulée,32 Merrill,Newnan
926237,8505,P5036,Licensed Concrete Keyboard,3,483.37,2024-08-20 02:46:44,mobile,annulée,32 Merrill,Newnan
926237,8505,P2295,Awesome Plastic Ball,3,258.84,2024-08-20 02:46:44,mobile,annulée,32 Merrill,Newnan
926763,5363,P6390,For repair Metal Bike,4,248.86,2024-01-18 02:18:03,mobile,payée,464 Shrader,Chapel Hill
926763,5363,P6074,Rustic Granite Chips,5,412.24,2024-01-18 02:18:03,mobile,payée,464 Shrader,Chapel Hill
927279,8887,P7918,Unbranded Rubber Chips,2,298.09,2023-09-01 15:02:10,mobile,en attente,948 Seville,McHenry
927279,8887,P2686,For repair Steel Gloves,1,174.18,2023-09-01 15:02:10,mobile,en attente,948 Seville,McHenry
927366,7886,P7916,Rubber Car,5,27.58,2024-08-13 17:58:35,mobile,en attente,991 Aerial,Stamford
927366,7886,P7288,Rustic Table,5,102.03,2024-08-13 17:58:35,mobile,en attente,991 Aerial,Stamford
927366,7886,P8828,Steel Chips,3,145.05,2024-08-13 17:58:35,mobile,en attente,991 Aerial,Stamford
927919,1392,P8555,Cotton Cheese,1,41.78,2025-03-26 17:29:29,mobile,payée,237 Lucky,Tarpon Springs
927919,1392,P1573,Soft Table,1,13.14,2025-03-26 17:29:29,mobile,payée,237 Lucky,Tarpon Springs
928597,2837,P3319,Incredible Frozen Cheese,1,390.03,2025-02-23 21:48:52,mobile,en attente,82 Benton,Redondo Beach
929311,4913,P3887,Gently Used Plastic Car,3,236.22,2025-01-13 08:31:26,mobile,annulée,570 Cornwall,Huber Heights
929603,8890,P2651,Gently Used Concrete Ball,2,421.96,2024-04-15 01:00:57,mobile,en attente,501 Lusk,Joliet
929603,8890,P5201,Handcrafted Concrete Chips,1,372.31,2024-04-15 01:00:57,mobile,en attente,501 Lusk,Joliet
930086,3763,P0862,Gorgeous Metal Fish,5,34.08,2024-11-22 19:25:41,mobile,annulée,1166 Locust,Little Elm
930086,3763,P9242,Gorgeous Granite Shoes,1,200.45,2024-11-22 19:25:41,mobile,annulée,1166 Locust,Little Elm
930086,3763,P4009,Unbranded Metal Bike,3,272.13,2024-11-22 19:25:41,mobile,annulée,1166 Locust,Little Elm
930438,2804,P2332,Sleek Metal Car,4,322.43,2024-04-21 20:56:16,mobile,en attente,820 Golf Course,Indian Trail
930603,9677,P1443,Used Granite Towels,4,289.48,2023-06-23 09:50:13,mobile,en attente,1281 Weston,Plainview
930631,6756,P5324,Licensed Wooden Cheese,3,9.25,2025-03-04 10:34:27,mobile,en attente,705 Colusa,Vero Beach
930631,6756,P6215,Licensed Cotton Ball,1,49.88,2025-03-04 10:34:27,mobile,en attente,705 Colusa,Vero Beach
930771,2529,P3283,Incredible Bacon,5,174.37,2025-05-08 21:01:11,mobile,annulée,372 Behr,El Reno
930771,2529,P0330,Steel Bike,4,184.81,2025-05-08 21:01:11,mobile,annulée,372 Behr,El Reno
930771,2529,P3179,Handcrafted Pizza,1,462.85,2025-05-08 21:01:11,mobile,annulée,372 Behr,El Reno
931728,1310,P6346,Generic Granite Bike,5,310.82,2024-12-09 12:29:23,mobile,annulée,121 Edgardo,Imperial Beach
932266,5393,P3336,Sleek Granite Cheese,2,291.62,2025-02-14 03:59:14,mobile,annulée,824 Aquavista,Haverhill
932266,5393,P2854,Fantastic Soft Computer,1,35.99,2025-02-14 03:59:14,mobile,annulée,824 Aquavista,Haverhill
933584,1366,P8556,Ergonomic Rubber Table,4,314.67,2024-07-28 02:17:07,mobile,payée,54 Stow Lake,East Ridge
933985,4239,P9577,Rustic Frozen Salad,1,289.93,2023-09-23 02:49:40,mobile,annulée,645 Constanso,Mountain View
934277,6264,P5222,Fantastic Soft Hat,3,432.83,2023-10-29 07:08:42,mobile,annulée,1119 Gladys,Gilbert
934277,6264,P9141,Intelligent Bike,5,359.51,2023-10-29 07:08:42,mobile,annulée,1119 Gladys,Gilbert
934569,6513,P6110,Intelligent Fresh Soap,3,332.37,2024-06-22 14:22:25,mobile,en attente,597 Jennifer,Trotwood
934569,6513,P5287,Practical Soft Pizza,3,169.09,2024-06-22 14:22:25,mobile,en attente,597 Jennifer,Trotwood
934569,6513,P9726,Generic Wooden Chair,5,49.38,2024-06-22 14:22:25,mobile,en attente,597 Jennifer,Trotwood
934885,4288,P2355,New Soft Pizza,4,328.36,2024-04-22 22:12:50,mobile,payée,182 Knockash,Northbrook
934885,4288,P2828,New Metal Bacon,4,468.35,2024-04-22 22:12:50,mobile,payée,182 Knockash,Northbrook
934885,4288,P8408,Sleek Cotton Cheese,4,24.88,2024-04-22 22:12:50,mobile,payée,182 Knockash,Northbrook
935060,2353,P4851,Plastic Table,1,322.81,2023-11-22 11:00:29,mobile,payée,554 Culebra,New Brunswick
935060,2353,P6454,Soft Salad,5,419.67,2023-11-22 11:00:29,mobile,payée,554 Culebra,New Brunswick
936466,3209,P8374,For repair Keyboard,3,42.81,2023-08-27 11:43:33,mobile,payée,355 Stoneyford,San Luis Obispo
936508,8696,P4717,For repair Frozen Soap,3,222.88,2024-09-24 15:52:09,mobile,payée,439 Jackson,Camas
937214,8636,P1560,Tasty Fresh Pants,1,369.0,2023-07-26 03:05:29,mobile,payée,152 Tennessee,Hammond
937315,8597,P4977,Incredible Chair,1,337.45,2023-12-23 01:39:14,mobile,en attente,1233 Otter Cove,Wilsonville
937315,8597,P1967,Awesome Steel Keyboard,3,37.79,2023-12-23 01:39:14,mobile,en attente,1233 Otter Cove,Wilsonville
937315,8597,P8804,Tasty Wooden Hat,5,85.06,2023-12-23 01:39:14,mobile,en attente,1233 Otter Cove,Wilsonville
937527,2542,P6138,Handmade Plastic Sausages,3,263.06,2024-09-30 08:25:02,mobile,payée,533 Lusk,Cutler Bay
937527,2542,P6758,Sleek Steel Ball,3,476.77,2024-09-30 08:25:02,mobile,payée,533 Lusk,Cutler Bay
937904,1107,P1070,Intelligent Frozen Shirt,1,238.44,2025-04-01 12:02:58,mobile,en attente,1125 Worden,Arcata
938291,3971,P6991,Unbranded Frozen Hat,2,147.35,2025-02-27 08:13:32,mobile,en attente,192 Rockridge,San Mateo
938291,3971,P2225,Sleek Steel Table,5,235.77,2025-02-27 08:13:32,mobile,en attente,192 Rockridge,San Mateo
938291,3971,P1134,New Soft Chair,1,140.98,2025-02-27 08:13:32,mobile,en attente,192 Rockridge,San Mateo
939408,7410,P6578,Fresh Sausages,1,493.22,2025-02-11 20:26:00,mobile,en attente,238 Sherman,La Mirada
939945,6271,P6731,Refined Wooden Keyboard,3,326.26,2025-02-25 13:04:31,mobile,payée,14 Samoset,Caledonia
939945,6271,P8343,Handcrafted Granite Sausages,5,188.3,2025-02-25 13:04:31,mobile,payée,14 Samoset,Caledonia
939945,6271,P6366,Rustic Steel Cheese,3,357.44,2025-02-25 13:04:31,mobile,payée,14 Samoset,Caledonia
940146,9127,P0685,Awesome Rubber Towels,5,279.38,2025-01-14 01:44:35,mobile,en attente,1375 Magellan,Eugene
940146,9127,P4559,Handmade Shoes,1,174.79,2025-01-14 01:44:35,mobile,en attente,1375 Magellan,Eugene
940811,2978,P5530,Gorgeous Concrete Table,4,495.34,2024-11-11 20:29:43,mobile,annulée,10 Balance,Kiryas Joel
940864,7826,P3992,Gently Used Plastic Shoes,3,42.01,2023-08-25 05:08:17,mobile,payée,386 Aloha,Southfield
941693,9188,P6800,Unbranded Concrete Gloves,1,319.39,2024-02-11 14:53:02,mobile,annulée,943 Golding,Williamsport
941693,9188,P7534,Unbranded Steel Chicken,1,288.05,2024-02-11 14:53:02,mobile,annulée,943 Golding,Williamsport
943280,9807,P8051,Refined Wooden Gloves,1,457.68,2023-06-04 04:21:19,mobile,en attente,74 Halyburton,Syracuse
943312,5065,P2977,Granite Salad,1,309.71,2024-04-12 02:52:47,mobile,payée,278 Fifth,Jeffersonville
943312,5065,P1373,Used Bike,4,98.56,2024-04-12 02:52:47,mobile,payée,278 Fifth,Jeffersonville
943312,5065,P7841,Used Rubber Keyboard,1,153.38,2024-04-12 02:52:47,mobile,payée,278 Fifth,Jeffersonville
943653,7218,P8324,Fantastic Concrete Chair,1,215.39,2024-03-23 12:49:30,mobile,annulée,359 Ambrose Bierce,Plant City
943712,6126,P2709,New Wooden Table,4,382.52,2025-03-01 02:23:46,mobile,payée,258 The Block,Fort Myers
944807,6164,P4972,Small Cheese,1,160.42,2024-06-22 13:31:22,mobile,en attente,822 Evergreen,Greenwood
944807,6164,P5570,Gorgeous Concrete Towels,4,346.98,2024-06-22 13:31:22,mobile,en attente,822 Evergreen,Greenwood
944849,3686,P0209,Practical Soft Bike,5,84.12,2025-02-17 20:56:55,mobile,en attente,1133 Ord,Rockville Centre
944849,3686,P5033,Handcrafted Cotton Tuna,3,368.78,2025-02-17 20:56:55,mobile,en attente,1133 Ord,Rockville Centre
945160,4364,P8061,Licensed Tuna,3,229.91,2024-11-04 11:25:10,mobile,payée,521 Portal,Bartow
945160,4364,P9477,Unbranded Rubber Chair,2,13.5,2024-11-04 11:25:10,mobile,payée,521 Portal,Bartow
945662,9119,P8771,Practical Rubber Computer,1,46.77,2024-03-12 02:28:11,mobile,payée,184 Country Club,Alameda
945662,9119,P5831,New Cotton Salad,4,114.04,2024-03-12 02:28:11,mobile,payée,184 Country Club,Alameda
945662,9119,P2319,Gently Used Fresh Chicken,1,120.79,2024-03-12 02:28:11,mobile,payée,184 Country Club,Alameda
945706,5369,P8657,Rubber Fish,5,417.23,2024-06-01 16:02:12,mobile,en attente,908 Berry Extension,East Point
945706,5369,P1765,Practical Concrete Tuna,3,458.41,2024-06-01 16:02:12,mobile,en attente,908 Berry Extension,East Point
945706,5369,P8655,Steel Chicken,4,427.93,2024-06-01 16:02:12,mobile,en attente,908 Berry Extension,East Point
945780,2184,P9966,Unbranded Metal Chips,1,39.72,2023-09-07 05:03:50,mobile,annulée,1082 Grove,Scranton
945780,2184,P7541,Small Shirt,5,119.86,2023-09-07 05:03:50,mobile,annulée,1082 Grove,Scranton
947930,4365,P3523,Handmade Steel Gloves,3,177.3,2024-02-18 11:55:29,mobile,payée,291 Dixie,Tinton Falls
947930,4365,P8052,Fantastic Metal Hat,2,365.26,2024-02-18 11:55:29,mobile,payée,291 Dixie,Tinton Falls
947930,4365,P8011,Handmade Metal Car,3,323.92,2024-02-18 11:55:29,mobile,payée,291 Dixie,Tinton Falls
948390,3604,P1834,Sleek Metal Pants,4,318.51,2024-06-16 02:17:36,mobile,payée,813 Raleigh,Aventura
948495,3233,P9518,For repair Metal Chair,4,399.38,2025-02-24 07:12:27,mobile,en attente,559 De Montfort,Grand Rapids
948495,3233,P0618,Handcrafted Fresh Bacon,4,242.57,2025-02-24 07:12:27,mobile,en attente,559 De Montfort,Grand Rapids
948962,8729,P9139,Sleek Fresh Pants,5,77.23,2023-09-14 10:56:33,mobile,payée,667 Ringold,Tullahoma
949351,7046,P9880,Incredible Steel Gloves,2,73.48,2024-07-26 08:00:33,mobile,en attente,369 Terrace,Lino Lakes
949351,7046,P0104,Ergonomic Granite Chair,3,146.6,2024-07-26 08:00:33,mobile,en attente,369 Terrace,Lino Lakes
949351,7046,P7784,For repair Plastic Pizza,4,349.95,2024-07-26 08:00:33,mobile,en attente,369 Terrace,Lino Lakes
951763,9586,P4892,For repair Plastic Salad,2,245.81,2023-08-05 07:50:35,mobile,payée,994 Lyon,Saco
952056,9720,P9647,Gorgeous Metal Sausages,2,206.62,2024-11-05 05:44:59,mobile,en attente,1180 Candlestick Cove,Painesville
952056,9720,P5956,For repair Cotton Car,3,331.23,2024-11-05 05:44:59,mobile,en attente,1180 Candlestick Cove,Painesville
952143,7609,P4857,Gently Used Wooden Salad,5,485.74,2025-03-15 22:45:05,mobile,en attente,1198 Rosella,Marshall
952143,7609,P9238,Intelligent Metal Shoes,4,482.92,2025-03-15 22:45:05,mobile,en attente,1198 Rosella,Marshall
952143,7609,P9041,For repair Rubber Pants,4,313.82,2025-03-15 22:45:05,mobile,en attente,1198 Rosella,Marshall
952788,9672,P8686,Practical Granite Soap,2,15.98,2024-03-09 17:44:13,mobile,payée,131 Gardener,Woodland
952788,9672,P5200,Handmade Concrete Towels,5,134.06,2024-03-09 17:44:13,mobile,payée,131 Gardener,Woodland
952799,9033,P3618,Refined Rubber Car,2,184.62,2024-04-22 16:49:07,mobile,en attente,1182 Bergen,Yorba Linda
953066,9239,P7373,Handcrafted Concrete Pizza,1,341.19,2025-01-26 09:55:46,mobile,annulée,531 Newell,San Luis
953331,1006,P8586,Rustic Steel Tuna,2,143.24,2024-05-03 10:00:31,mobile,payée,1204 Clayton,New Philadelphia
953676,5671,P0924,Sleek Fresh Chips,3,74.88,2024-11-07 22:11:57,mobile,annulée,719 Exeter,Brownwood
953699,2407,P5457,Handmade Concrete Salad,2,33.24,2024-06-04 16:49:15,mobile,annulée,1214 Whitney Young,Greensboro
953699,2407,P3941,Unbranded Concrete Computer,4,448.96,2024-06-04 16:49:15,mobile,annulée,1214 Whitney Young,Greensboro
953959,1116,P1732,Intelligent Salad,3,380.26,2024-03-15 15:54:52,mobile,en attente,812 Gonzalez,Newport Beach
953959,1116,P4453,Intelligent Soft Mouse,3,99.75,2024-03-15 15:54:52,mobile,en attente,812 Gonzalez,Newport Beach
953959,1116,P5459,Licensed Granite Bacon,2,73.61,2024-03-15 15:54:52,mobile,en attente,812 Gonzalez,Newport Beach
954236,6141,P8658,Fantastic Frozen Bacon,1,246.55,2024-10-03 14:38:47,mobile,en attente,133 Castro,Paterson
954236,6141,P6824,Refined Soft Bacon,5,256.34,2024-10-03 14:38:47,mobile,en attente,133 Castro,Paterson
955578,5539,P2003,Unbranded Frozen Shoes,4,239.19,2025-05-01 18:34:31,mobile,annulée,1237 Flood,Mesa
955578,5539,P9368,Awesome Plastic Chips,1,351.91,2025-05-01 18:34:31,mobile,annulée,1237 Flood,Mesa
955578,5539,P2343,Unbranded Concrete Sausages,3,290.07,2025-05-01 18:34:31,mobile,annulée,1237 Flood,Mesa
956086,6922,P1439,Intelligent Pizza,1,60.9,2024-08-03 18:04:36,mobile,annulée,1346 Joy,Twinsburg
956086,6922,P4935,Sleek Fresh Shoes,4,219.74,2024-08-03 18:04:36,mobile,annulée,1346 Joy,Twinsburg
956670,6873,P6058,Wooden Car,3,230.62,2024-02-16 06:00:45,mobile,payée,623 Kempton,Eagle Mountain
956704,3563,P8097,Handcrafted Metal Chicken,2,343.07,2025-02-04 23:02:39,mobile,en attente,346 Baldwin,Blue Springs
956704,3563,P0130,Handcrafted Frozen Soap,1,370.96,2025-02-04 23:02:39,mobile,en attente,346 Baldwin,Blue Springs
957437,2712,P6664,Unbranded Fresh Cheese,1,78.55,2025-02-28 02:57:50,mobile,en attente,113 Peabody,Peekskill
957437,2712,P6858,Rustic Granite Salad,4,140.8,2025-02-28 02:57:50,mobile,en attente,113 Peabody,Peekskill
957475,3191,P9246,Gorgeous Wooden Table,3,437.8,2025-04-17 19:38:58,mobile,annulée,1060 Portal,National City
957475,3191,P1325,For repair Concrete Bacon,5,400.87,2025-04-17 19:38:58,mobile,annulée,1060 Portal,National City
958728,7671,P2682,Tasty Metal Chair,3,498.63,2024-07-24 03:50:42,mobile,payée,1147 Cragmont,College Park
958728,7671,P1164,Unbranded Concrete Chicken,2,407.82,2024-07-24 03:50:42,mobile,payée,1147 Cragmont,College Park
958728,7671,P0338,Unbranded Frozen Keyboard,1,402.09,2024-07-24 03:50:42,mobile,payée,1147 Cragmont,College Park
958973,4000,P6679,Handcrafted Concrete Computer,5,11.06,2023-09-14 05:28:44,mobile,annulée,1322 Fresnel,Oro Valley
959229,4176,P9937,Incredible Wooden Chair,5,450.56,2023-06-04 04:56:28,mobile,payée,815 Santa Fe,Lindenwold
959448,5317,P7089,Intelligent Plastic Tuna,1,106.73,2024-08-18 10:15:33,mobile,payée,1014 Transbay Hump,Port Arthur
959448,5317,P1122,For repair Fresh Towels,3,41.03,2024-08-18 10:15:33,mobile,payée,1014 Transbay Hump,Port Arthur
959448,5317,P5915,Small Computer,1,451.93,2024-08-18 10:15:33,mobile,payée,1014 Transbay Hump,Port Arthur
960250,6362,P1466,New Soft Mouse,2,230.8,2023-06-21 00:25:01,mobile,annulée,1381 Toland,Richardson
962478,8662,P1348,Gorgeous Steel Sausages,5,106.37,2023-10-20 20:51:43,mobile,annulée,11 Wildwood,Monroeville
962478,8662,P2084,Rustic Metal Cheese,4,344.69,2023-10-20 20:51:43,mobile,annulée,11 Wildwood,Monroeville
962731,1031,P1313,New Steel Ball,3,46.32,2024-12-01 03:50:10,mobile,annulée,1339 Westside,Bridgeton
962784,6494,P0328,Fantastic Steel Shoes,3,355.25,2023-11-28 06:24:57,mobile,annulée,86 Beach,Hanover Park
962821,5772,P8259,For repair Cotton Ball,5,284.15,2024-12-23 09:45:30,mobile,annulée,949 Oak Access,Sparks
963035,2489,P8084,Ergonomic Wooden Towels,2,454.51,2024-03-10 21:02:31,mobile,payée,350 Reservoir,Haines City
963035,2489,P6252,Fantastic Steel Gloves,3,227.65,2024-03-10 21:02:31,mobile,payée,350 Reservoir,Haines City
963136,6538,P5426,Practical Fresh Pants,3,254.61,2023-06-23 13:15:16,mobile,en attente,774 Laskie,Houston
963136,6538,P8954,Unbranded Soft Towels,1,383.13,2023-06-23 13:15:16,mobile,en attente,774 Laskie,Houston
963238,5527,P5922,Ergonomic Cotton Chicken,5,143.63,2025-04-12 19:05:06,mobile,payée,854 Halyburton,Avenal
963238,5527,P9658,Handmade Fresh Car,2,267.07,2025-04-12 19:05:06,mobile,payée,854 Halyburton,Avenal
963238,5527,P0859,Tasty Cotton Chicken,2,402.71,2025-04-12 19:05:06,mobile,payée,854 Halyburton,Avenal
